うつらなく,あたのおほのの,まくすはら,いくよのつゆに,むすほほるらむ
うつらなく,ゆふへのそらを,なこりにて,のとなりにける,ふかくさのさと
ふかくさや,わかふるさとも,いくあきか,のとなりはてて,うつらなくらむ
たちとまる,ひとはかたのの,はなすすき,なにとほにいてて,まねくなるらむ
ゆきかへり,ふるさとひとに,みをなして,ひとりなかむる,あきのゆふくれ
さらてたに,ものおもふことの,かきりなる,ゆふへをときと,あきかせそふく
おきあまる,つゆはみたれて,あさちふの,をののしのはら,あきかせそふく
あらあれて,つゆやこほるる,みちのくの,しのふかはらに,あきかせそふく
あらちやま,ゆふきりはるる,あきかせに,やたののあさち,つゆもとまらす
よをこめて,くさはのつゆを,わけゆけは,ものおもふそてと,ひとやみるらむ
あたなりな,つゆもてむすふ,のへのいほ,まかきとたのむ,きりのへたては
はなすすき,そてになみたの,つゆそへて,くるるよことに,たれまねくらむ
いまよりは,はやいねかての,あきかせに,いろつきそむる,にはのあさちふ
つきまつと,ひとにはいひし,いつはりの,いまやまことの,ゆふくれのそら
いてぬまに,くもふきはらへ,つきかけの,いさよふみねの,あきのゆふかせ
あきかせは,こすゑをはらふ,ゆふくれに,くももかからぬ,やまのはのつき
あきかせの,はらふもまたて,むらくもの,かかるをのへを,いつるつきかけ
はつせやま,をのへのかねや,ふけぬらむ,いさよふくもに,いつるつきかけ
おのつから,たたよふくもも,すむつきの,ひかりにきえて,はるるそらかな
いてそむる,つきのひかりに,あしひきの,やまのこのまも,あらはれにけり
そらにすむ,ひかりそおそき,みねこえて,まつはらつたふ,あきのよのつき
おしてるや,なにはのうらの,ゆふなきに,あしのすゑはを,いつるつきかけ
わたのはら,しほちはそらと,ひとつにて,くものなみより,いつるつきかけ
かせわたる,かとたのすゑに,きりはれて,いなはのくもを,いつるつきかけ
いつるより,ひかりそしるき,あきのつき,くもらぬみよの,ゆくすゑのそら
きみかすむ,はこやのやまを,いつるより,くもらぬつきは,そらにみえつつ
ひさかたの,そらにもくもの,のこりなく,をさまれるよの,みゆるつきかな
なにたかき,こよひはあきの,なかそらに,ひかりみちたる,つきのさやけさ
おもひやる,ちさとのほかの,あきまても,へたてぬそらに,すめるつきかけ
あしひきの,やまたちのほる,つきかけの,ゆくかたとほき,あきのそらかな
つきをみて,こころのままに,あくかれは,いつくかあきの,すみかならまし
さらしなや,をはすてやまの,つきはみし,おもひやるたに,なみたおちけり
しかのあまの,おもひもいれぬ,そてまても,あきはいろそふ,つきやみるらむ
みぬよまて,こころにうかふ,あきのよの,つきやむかしの,かかみなるらむ
くものうへに,なれしむかしの,おもかけも,わすれやすると,つきにとははや
あきのつき,むかしをいまに,うつしても,ややすみまさる,やとのいけみつ
はちすはの,たまかとそみる,いけみつの,にこりにしまぬ,あきのよのつき
おほゐかは,しもはかつらの,つきかけに,みかきておつる,せせのしらたま
かみよより,いくよろつよに,なりぬらむ,おもへはひさし,あきのよのつき
すみのほる,こころやそらに,たちそひて,こよひのつきの,かけとなるらむ
ふきはらふ,あらしのままに,あらはれて,このまさためぬ,つきのかけかな
あきかせの,ねやすさましく,ふくなへに,ふけてみにしむ,とこのつきかけ
あれにけり,しほくむあまの,とまひさし,しつくもそても,つきやとるまて
もろともに,なみのうへにも,やとるかな,つきもあかしや,とまりなるらむ
みなれても,いそちになりぬ,よはのつき,わきてしのはむ,あきはなけれと
みるままに,おもひもはるる,つきかけや,こころをてらす,かかみなるらむ
あまのはら,ひかりさしそふ,かささきの,かかみとみゆる,あきのよのつき
ふけゆけは,つきかけさむし,かささきの,よわたるはしに,しもやさゆらむ
いにしへの,ますみのかかみ,よよかけて,かみちのやまに,てらすつきかけ
あしひきの,やまのはたかく,すむつきに,まつふくかせの,おとそふけゆく
あまのはら,ふりさけみれは,つききよみ,あきのよいたく,ふけにけるかな
なにはかた,あしまをわけて,こくふねの,おとさへすめる,あきのよのつき
かすかのに,あさゐるくもの,あともなく,くるれはすめる,あきのよのつき
なにたかき,あきのなかはの,なかそらに,くももおよはす,すめるつきかな
いけみつに,うつれるかけも,のとかにて,あきのよすから,すめるつきかな
たかせさす,よとのわたりの,ふかきよに,かはかせさむき,あきのつきかけ
しろたへの,ふしのたかねに,つきさえて,こほりをしける,うきしまかはら
これもまた,かみよはきかす,たつたかは,つきのこほりに,みつくくるとは
すきたてる,かとたのおもの,あきかせに,つきかけさむき,みわのやまもと
つゆなから,もりくるつきを,かたしきて,とはたのいほに,いくよねぬらむ
いかはかり,ひかりそふらむ,つきかけの,よなよなみかく,つゆのしらたま
たれすみて,あはれしるらむ,ときはやま,おくのいはやの,ありあけのつき
くさふかく,さひしからむと,すむやとの,ありあけのつきに,たれをまたまし
つきかけの,さひしくもあるか,たかまとの,をのへのみやの,ありあけのそら
よもすから,われをさそひて,つきかけの,はてはゆくへも,しらていりぬる
とまるへき,かたをもしらす,こきいてて,つきをかきりの,あきのふなひと
なみのうへに,うつれるつきは,ありなから,いこまのやまの,みねそあけゆく
なにはかた,いりしほちかく,かたふきて,つきよりよする,おきつしらなみ
あきかせの,よとこをさむみ,いねかてに,ひとりしあれは,つきかたふきぬ
あしひきの,やまのこからし,ふくからに,くもるときなき,ありあけのつき
のへはみな,おもひしよりも,うらかれて,くもまにほそき,ありあけのつき
ひくらしの,なくゆふくれの,うきくもに,むらさめそそく,もりのしたくさ
ひくらしの,なくやまかけは,くれぬらむ,ゆふひかかれる,みねのしらくも
あきかせや,しほせのなみに,たちぬらむ,あしのはそよく,ゆふくれのそら
みたれあしの,ほむけのかせの,かたよりに,あきをそよする,まののうらなみ
をしかなく,をかへのわさた,ほにいてて,しのひもあへす,つまやこふらむ
あきののの,をはなかもとに,なくしかも,いまはほにいてて,つまをこふらし
むすひおく,のはらのつゆの,はつをはな,わかたまくらと,しかやなくらむ
つきかけの,いるののすすき,うちなひき,あかつきつゆに,しかそなくなる
たかさこの,をのへのつきに,なくしかの,こゑすみのほる,ありあけのそら
つまこひの,なみたやおちて,さをしかの,あさたつをのの,つゆとおくらむ
かねてより,こころそいとと,すみのほる,つきまつみねの,さをしかのこゑ
をくらやま,あきはこよひと,さをしかの,つまとふみねに,すめるつきかけ
つれなさの,ためしはしるや,さをしかの,つまとふやまの,ありあけのそら
