おのつから,なみたほすまも,わかそてに,つゆやはおかぬ,あきのゆふくれ
みなせやま,ゆふかけくさの,したつゆや,あきゆくしかの,なみたなるらむ
あきにあへぬ,そてのなみたや,くさはまて,このころしるき,つゆとなるらむ
むすひおきし,あきのさかのの,いほりより,とこはくさはの,つゆにぬれつつ
しらつゆの,おくよりみつる,はなすすき,ほにいててかせに,なひきぬるかな
はなすすき,たかなみたとも,しらつゆの,そてにみたるる,あきのゆふくれ
ふちはかま,なににほふらむ,すみすてて,のとなるにはは,たれかきてみむ
あきののに,いろいろさける,はなみれは,かへらむほとそ,いつとしられぬ
しめのうちの,はなのにほひを,すすむしの,おとにのみやは,ききふるすへき
いろいろの,はなはさかりに,にほふとも,のはらのかせの,おとにのみきけ
わかやとの,にはのあきはき,さきにけり,あさおくつゆの,いろかはるまて
たかまとの,はきさきぬらし,みやひとの,そてつきころも,つゆそうつろふ
いろふかく,うつりにけりな,かりひとの,まそてにわくる,はきのあさつゆ
わかそてを,けさもほしあへす,あすかかは,ゆききのをかの,はきのしらつゆ
むさしのは,なほゆくすゑも,あきはきの,はなすりころも,かきりしられす
あさなあさな,おくとみしまに,しらすけの,まののはきはら,つゆそうつろふ
そてにこそ,みたれそめけれ,かすかのの,わかむらさきの,はきかはなすり
たかまとの,のへのあきかせ,ふくたひに,たもとにうつす,はきかはなすり
たかまとの,のちのあきはき,さきにけり,たひゆくひとの,そてにほふらむ
さしすきの,くるすのをのの,はきのはな,ちらむときにし,ゆきてたむけむ
おもふとち,いさみにゆかむ,みやきのの,はきはかなちる,あきのゆふくれ
あきはきの,したにかくれて,なくしかの,なみたやはなの,いろをそむらむ
つゆむすふ,はきのしたはや,みたるらむ,あきののはらに,をしかなくなり
さをしかの,つまこひまさる,こゑすなり,まののはきはら,さかりすくらし
むらさきの,ゆかりのいろを,たつねてや,はきさくのへに,しかのなくらむ
をしかなく,はきのにしきの,からころも,きつつなれにし,つまやこふらむ
あきくさの,いろつくみれは,かたをかの,あしたのはらに,しかそなくらむ
はつせやま,このはいろつく,あきかせに,まついねかたの,さをしかのこゑ
ゆふされは,こぬつまよりも,あきかせを,つらきものとや,しかのなくらむ
われたにも,ねにたてつへき,ゆふくれを,さそつまこひに,しかはなくらむ
たかさこの,をのへのしかは,つれもなき,まつをためしに,つまやこふらむ
あきをしる,しかのねのみか,たかさこの,まつのあらしも,ふかぬひはなし
をくらやま,みねのあきかせ,ふかぬひは,あれともしかの,なかぬよはなし
さをしかの,みねのたちとも,あらはれて,つまとふやまを,いつるつきかけ
つきゆゑに,わかこころこそ,そらならめ,しかのねさへに,すみのほるかな
やまふかみ,たえたえかよふ,しかのねに,このまのつきも,あはれそひけり
さそはれて,おなしみやまや,いてつらむ,すそののつきに,しかそなくなる
つきみれは,あきのおもひも,なくさむを,なとよとともに,しかはなくらむ
よそにきく,われさへかなし,さをしかの,なくねをつくす,ありあけのそら
はなすすき,ほのかにきけは,あききりの,たちののすゑに,をしかなくなり
をやまたの,いほたちかくす,あききりに,もるひとなしと,しかそなくなる
あききりに,たちかくれつつ,なくしかは,ひとめよきてや,つまをこふらむ
やまたもる,しつかねさめの,をりをりや,またしかのねの,とほさかるらむ
よさむなる,たなかのゐとの,あきかせに,いなはをわけて,しかそなくなる
ふかくなる,あきのあはれを,ねにたてて,みねのをしかも,なきまさるかな
なくしかの,こゑもをします,たかさこの,をのへのあきや,よさむなるらむ
ふかきよの,あはれはたれも,しるものを,おのれはかりと,しかやなくらむ
よそにまた,なみたをそへて,きくとたに,しらしなしかの,ねをはなくとも
をかへなる,いなはのかせに,しもおきて,よさむのしかや,つまをこふらむ
ちりにけり,しかなくのへの,こはきはら,したはのいろも,もみちあへぬに
はきのうへの,つゆはいつより,おきつらむ,いまそくもゐの,かりはなくなる
かりなきて,はきのしたはの,いろつくは,わかそてよりや,ならひそめけむ
やまかせの,さむきあさけに,みねこえて,いくつらすきぬ,あきのかりかね
ふるさとを,おもひおきつつ,くるかりの,たひのこころは,そらにそありける
ゆきかよふ,くもゐはみちも,なきものを,いかてかかりの,まよはさるらむ
ものやおもふ,くものはたての,ゆふくれに,あまつそらなる,はつかりのこゑ
あきかせに,きつつよさむや,かさぬらむ,とほやますりの,ころもかりかね
あきやまの,ふもとをめくる,ゆふきりに,うきてすきゆく,はつかりのこゑ
きりはるる,むろのやしまの,あきかせに,のこりてたつは,けふりなりけり
かりころも,すそののきりは,はれにけり,をはなかそてに,つゆをのこして
わけまよふ,のはらのきりの,したつゆに,なみたならても,そてはぬれけり
ひかけさす,まかきのはなの,いろいろに,つゆをかさねて,はるるあさきり
たちこめて,ひかけへたつる,ほとはかり,きりのまかきに,のこるあさかほ
うちむれて,ふもとをくたる,やまひとの,ゆくさきくるる,のへのゆふきり
さとひとの,をしむこころは,しらねとも,やまのあなたの,つきそまたるる
ゆふくれは,つきまつとても,ものそおもふ,くものはたての,あきのやまのは
もろともに,まつへきつきを,またすして,ひとりもそらを,なかめけるかな
あきかせに,みねゆくくもを,いてやらて,まつほとすくる,いさよひのつき
またれつる,やまをはいてて,たかさこの,をのへのまつに,つきそいさよふ
くるるまの,そらにひかりは,うつろひて,またみねこえぬ,あきのよのつき
やまのはの,くるれはやかて,かけみえて,またれぬほとに,いつるつきかな
いてやらぬ,ほとたにあるを,やまとりの,をのへのつきに,くもなへたてそ
くるるまの,あらしはなにを,はらふらむ,かねてくもなき,やまのはのつき
ゆふくれの,そらもさやかに,すみわたる,つきのためにや,あきもきぬらむ
まちいつる,をのへのつきも,さやかにて,たなひくくもに,あきかせそふく
まきもくの,あなしのかはに,かけみえて,ひはらをいつる,あきのよのつき
あまつかせ,くもふきとつな,をとめこか,そてふるやまの,あきのつきかけ
あめはるる,しつかふせやの,いたまより,つきそもりきて,そてぬらしける
かすかやま,みねのあらしに,くもはれて,てるつきかけを,いくよみつらむ
くもはみな,はれにしままの,あきかせに,いくよもおなし,つきそさやけき
はてはまた,とよはたくもの,あともなし,こよそのつきの,あきのうらかせ
つきをみて,ちさとのほかを,おもふかな,こころそかよふ,しらかはのせき
あきのよは,せきのとさしも,ゆるさなむ,ゆきとまるへき,つきのかけかは
こよひしも,くもゐのつきに,ひかりそふ,あきのみやまを,おもひこそやれ
むかしみし,あきのみやまの,つきかけを,おもひいててや,おもひやるらむ
ひさかたの,そらにかかれる,あきのつき,いつれのさとも,かかみとそみる
